images,labels
"[[[ 44  95 135]
  [ 50 100 140]
  [ 50  96 134]
  ..., 
  [169 239 255]
  [166 240 254]
  [165 240 255]]

 [[ 42  93 133]
  [ 46  96 136]
  [ 50  96 134]
  ..., 
  [166 238 255]
  [166 239 255]
  [165 237 254]]

 [[ 43  94 134]
  [ 53 103 143]
  [ 49  96 134]
  ..., 
  [162 236 254]
  [165 236 255]
  [168 237 255]]

 ..., 
 [[ 91 136 167]
  [ 55  78 103]
  [ 56  78 106]
  ..., 
  [ 23  37  55]
  [ 19  31  49]
  [ 21  31  48]]

 [[ 88 135 166]
  [ 51  74 100]
  [ 50  72 100]
  ..., 
  [ 20  36  50]
  [ 19  32  49]
  [ 18  28  45]]

 [[ 98 151 185]
  [ 51  73 100]
  [ 44  66  94]
  ..., 
  [ 19  33  51]
  [ 19  33  48]
  [ 19  30  44]]]",1
"[[[ 52  96 137]
  [ 55 100 141]
  [ 54  98 139]
  ..., 
  [165 240 255]
  [163 239 255]
  [163 240 255]]

 [[ 49  93 133]
  [ 53 100 138]
  [ 52  99 137]
  ..., 
  [163 238 255]
  [161 238 255]
  [162 239 255]]

 [[ 53  98 136]
  [ 53 103 140]
  [ 53 102 140]
  ..., 
  [161 237 255]
  [161 238 255]
  [160 236 255]]

 ..., 
 [[ 57  79 107]
  [ 44  66  94]
  [ 55  78 104]
  ..., 
  [ 20  36  48]
  [ 19  32  49]
  [ 20  30  47]]

 [[ 57  81 109]
  [ 55  77 105]
  [ 55  78 104]
  ..., 
  [ 20  34  52]
  [ 20  33  51]
  [ 20  30  48]]

 [[ 44  71  98]
  [ 53  77 105]
  [ 55  78 104]
  ..., 
  [ 19  32  54]
  [ 16  30  50]
  [ 18  28  46]]]",1
"[[[ 49  98 142]
  [ 54 102 145]
  [ 45  93 135]
  ..., 
  [163 240 255]
  [162 240 254]
  [163 240 255]]

 [[ 51 103 144]
  [ 52 101 143]
  [ 56 102 145]
  ..., 
  [160 238 255]
  [161 238 255]
  [162 238 255]]

 [[ 48 102 143]
  [ 57 106 148]
  [ 59 104 147]
  ..., 
  [160 238 255]
  [160 237 255]
  [160 236 255]]

 ..., 
 [[ 48  75 102]
  [ 61  87 113]
  [ 50  75 103]
  ..., 
  [ 18  32  55]
  [ 21  34  56]
  [ 20  29  49]]

 [[ 55  82 109]
  [ 51  78 105]
  [ 51  78 105]
  ..., 
  [ 23  36  60]
  [ 22  37  59]
  [ 16  26  43]]

 [[ 44  70 100]
  [ 56  82 110]
  [ 47  69  97]
  ..., 
  [ 23  35  59]
  [ 25  37  60]
  [ 14  24  42]]]",1
"[[[ 49 100 143]
  [ 55 107 148]
  [ 47  96 136]
  ..., 
  [160 238 254]
  [162 240 255]
  [163 240 255]]

 [[ 50 101 144]
  [ 46  98 138]
  [ 53 102 140]
  ..., 
  [158 236 254]
  [159 237 255]
  [162 240 255]]

 [[ 59 111 152]
  [ 49 100 141]
  [ 49  98 140]
  ..., 
  [158 236 253]
  [159 236 255]
  [157 236 255]]

 ..., 
 [[ 59  89 116]
  [ 55  79 105]
  [ 51  77 101]
  ..., 
  [ 12  31  46]
  [ 23  36  56]
  [ 15  29  48]]

 [[ 59  88 115]
  [ 42  66  94]
  [ 54  80 104]
  ..., 
  [ 18  36  53]
  [ 24  37  60]
  [ 16  30  48]]

 [[ 58  83 111]
  [ 46  72  99]
  [ 60  84 112]
  ..., 
  [ 19  34  53]
  [ 20  34  61]
  [ 19  29  47]]]",1
"[[[ 48  99 139]
  [ 46  96 137]
  [ 47  96 136]
  ..., 
  [162 238 255]
  [162 238 255]
  [163 240 255]]

 [[ 43  94 134]
  [ 48  97 137]
  [ 48  97 137]
  ..., 
  [159 237 254]
  [160 237 254]
  [162 238 255]]

 [[ 49 100 140]
  [ 48  97 136]
  [ 46  95 135]
  ..., 
  [159 236 255]
  [160 236 255]
  [161 237 255]]

 ..., 
 [[ 39  61  89]
  [ 53  76 103]
  [ 42  64  89]
  ..., 
  [ 21  35  54]
  [ 25  35  53]
  [ 16  23  42]]

 [[ 51  73 101]
  [ 53  76 103]
  [ 36  56  81]
  ..., 
  [ 25  39  58]
  [ 29  39  57]
  [ 20  27  46]]

 [[ 54  76 104]
  [ 61  82 110]
  [ 41  58  84]
  ..., 
  [ 25  39  58]
  [ 18  29  48]
  [ 16  26  44]]]",1
"[[[ 49 101 142]
  [ 50 101 142]
  [ 43  94 134]
  ..., 
  [160 240 255]
  [161 241 255]
  [162 240 255]]

 [[ 47  97 139]
  [ 50 100 142]
  [ 48  98 140]
  ..., 
  [157 239 255]
  [158 239 255]
  [159 239 255]]

 [[ 50 100 142]
  [ 55 105 147]
  [ 43  93 135]
  ..., 
  [159 236 255]
  [159 237 254]
  [159 237 254]]

 ..., 
 [[ 43  67  95]
  [ 45  72  99]
  [ 46  65  92]
  ..., 
  [ 24  38  58]
  [ 24  36  58]
  [ 16  26  43]]

 [[ 47  76 103]
  [ 44  73 100]
  [ 41  60  88]
  ..., 
  [ 18  32  51]
  [ 16  29  52]
  [ 25  35  53]]

 [[ 49  81 108]
  [ 59  85 113]
  [ 52  70  99]
  ..., 
  [ 19  35  57]
  [ 19  31  55]
  [ 21  30  50]]]",1
"[[[ 43  93 135]
  [ 51 103 144]
  [ 44  96 137]
  ..., 
  [159 240 255]
  [160 241 255]
  [160 241 255]]

 [[ 46  98 139]
  [ 51 101 142]
  [ 47  98 138]
  ..., 
  [157 238 255]
  [157 238 255]
  [156 238 255]]

 [[ 52 102 144]
  [ 48  99 140]
  [ 49 101 142]
  ..., 
  [157 237 254]
  [158 238 255]
  [158 238 255]]

 ..., 
 [[ 39  61  89]
  [ 54  79 104]
  [ 42  64  89]
  ..., 
  [ 25  42  61]
  [ 15  30  48]
  [ 22  32  50]]

 [[ 34  56  84]
  [ 51  75 100]
  [ 36  58  83]
  ..., 
  [ 14  31  52]
  [ 21  36  53]
  [ 20  30  48]]

 [[ 41  65  93]
  [ 54  79 104]
  [ 33  55  80]
  ..., 
  [ 17  35  52]
  [ 16  32  49]
  [ 18  28  45]]]",1
"[[[ 48  96 133]
  [ 47  97 135]
  [ 44  93 133]
  ..., 
  [162 240 255]
  [161 239 255]
  [163 240 255]]

 [[ 54  99 136]
  [ 53  98 137]
  [ 46  93 132]
  ..., 
  [160 238 255]
  [161 238 255]
  [162 238 255]]

 [[ 49  94 131]
  [ 50  95 132]
  [ 49  94 132]
  ..., 
  [159 237 254]
  [160 237 254]
  [160 236 254]]

 ..., 
 [[ 38  62  86]
  [ 50  73  97]
  [ 51  73  95]
  ..., 
  [ 18  33  49]
  [ 22  31  49]
  [ 19  29  46]]

 [[ 48  72  96]
  [ 52  75 100]
  [ 59  82 103]
  ..., 
  [ 23  38  55]
  [ 14  26  40]
  [ 14  25  39]]

 [[ 50  74  98]
  [ 47  70  97]
  [ 44  68  91]
  ..., 
  [ 19  30  51]
  [ 17  29  51]
  [ 18  28  47]]]",1
"[[[ 51  96 134]
  [ 50  97 132]
  [ 47  96 128]
  ..., 
  [163 240 255]
  [161 238 254]
  [162 239 255]]

 [[ 46  90 129]
  [ 55 102 138]
  [ 45  93 127]
  ..., 
  [161 237 255]
  [161 237 255]
  [161 237 255]]

 [[ 53 100 138]
  [ 51  98 135]
  [ 44  94 130]
  ..., 
  [159 235 254]
  [161 237 255]
  [161 237 255]]

 ..., 
 [[ 51  75  97]
  [ 45  70  89]
  [ 39  61  79]
  ..., 
  [ 18  31  46]
  [ 25  35  52]
  [ 18  31  47]]

 [[ 53  77 101]
  [ 47  71  95]
  [ 54  71  92]
  ..., 
  [ 20  34  52]
  [ 12  25  42]
  [ 15  25  42]]

 [[ 46  71  97]
  [ 52  76 103]
  [ 40  54  80]
  ..., 
  [ 24  38  56]
  [ 20  33  50]
  [ 19  29  46]]]",1
"[[[ 52 105 142]
  [ 50 102 141]
  [ 48 100 140]
  ..., 
  [159 237 255]
  [159 237 254]
  [160 238 255]]

 [[ 46  98 138]
  [ 48 100 140]
  [ 55 107 148]
  ..., 
  [159 234 255]
  [159 236 255]
  [157 237 254]]

 [[ 44  96 137]
  [ 53 105 146]
  [ 47 100 138]
  ..., 
  [157 233 255]
  [158 234 255]
  [156 235 254]]

 ..., 
 [[ 51  74 100]
  [ 53  77 101]
  [ 36  58  83]
  ..., 
  [ 24  41  59]
  [ 20  33  48]
  [ 20  31  45]]

 [[ 43  66  92]
  [ 56  80 106]
  [ 42  59  85]
  ..., 
  [ 25  40  56]
  [ 13  26  42]
  [ 18  28  45]]

 [[ 46  71  97]
  [ 51  76 100]
  [ 30  50  73]
  ..., 
  [ 20  34  53]
  [ 21  34  54]
  [ 20  30  47]]]",1
"[[[ 55 107 153]
  [ 67 118 162]
  [ 57 109 151]
  ..., 
  [139 193 224]
  [160 235 255]
  [161 237 255]]

 [[ 62 115 158]
  [ 64 113 159]
  [ 66 116 158]
  ..., 
  [100 141 174]
  [156 232 255]
  [158 235 255]]

 [[ 60 116 157]
  [ 68 120 160]
  [ 67 118 158]
  ..., 
  [ 96 126 161]
  [153 222 248]
  [158 235 254]]

 ..., 
 [[ 67  94 121]
  [ 53  76 103]
  [ 51  74 102]
  ..., 
  [ 22  35  57]
  [ 27  40  59]
  [ 24  32  49]]

 [[ 51  78 105]
  [ 59  85 111]
  [ 54  76 104]
  ..., 
  [ 23  37  56]
  [ 21  35  54]
  [ 13  23  40]]

 [[ 69  98 125]
  [ 60  87 113]
  [ 65  87 114]
  ..., 
  [ 16  30  48]
  [ 17  34  51]
  [ 18  31  49]]]",1
"[[[ 67 123 164]
  [ 66 121 162]
  [ 62 116 157]
  ..., 
  [101 131 160]
  [ 98 137 164]
  [ 96 134 169]]

 [[ 68 124 165]
  [ 72 127 168]
  [ 59 113 154]
  ..., 
  [100 131 158]
  [ 94 132 159]
  [ 98 136 170]]

 [[ 64 120 161]
  [ 68 123 164]
  [ 66 120 161]
  ..., 
  [ 97 130 156]
  [ 91 126 153]
  [ 99 136 167]]

 ..., 
 [[ 63  90 120]
  [ 55  80 106]
  [ 67  90 116]
  ..., 
  [ 24  39  56]
  [ 23  37  56]
  [ 23  33  52]]

 [[ 61  90 118]
  [ 57  82 108]
  [ 51  77 101]
  ..., 
  [ 29  42  63]
  [ 24  38  57]
  [ 15  24  45]]

 [[ 53  82 109]
  [ 53  78 104]
  [ 60  86 110]
  ..., 
  [ 22  35  57]
  [ 28  41  61]
  [ 24  31  56]]]",1
"[[[ 68 123 166]
  [ 67 121 162]
  [ 56 110 151]
  ..., 
  [103 130 156]
  [102 131 157]
  [ 99 132 158]]

 [[ 67 128 169]
  [ 66 122 163]
  [ 58 114 155]
  ..., 
  [ 82 111 138]
  [102 132 159]
  [101 134 160]]

 [[ 57 117 159]
  [ 66 124 164]
  [ 69 125 166]
  ..., 
  [ 95 125 152]
  [101 132 159]
  [101 136 162]]

 ..., 
 [[ 59  86 112]
  [ 59  83 113]
  [ 65  88 118]
  ..., 
  [ 28  43  61]
  [ 28  40  58]
  [ 22  32  50]]

 [[ 56  85 112]
  [ 58  84 114]
  [ 55  79 107]
  ..., 
  [ 24  41  58]
  [ 18  32  49]
  [ 19  28  48]]

 [[ 50  80 107]
  [ 59  87 117]
  [ 54  82 109]
  ..., 
  [ 18  35  56]
  [ 17  35  52]
  [ 22  31  51]]]",1
"[[[ 67 123 164]
  [ 63 117 160]
  [ 67 119 165]
  ..., 
  [ 95 124 145]
  [ 97 129 157]
  [ 90 123 149]]

 [[ 62 116 157]
  [ 57 110 153]
  [ 71 121 168]
  ..., 
  [ 91 119 143]
  [ 93 123 149]
  [ 99 129 158]]

 [[ 68 121 164]
  [ 63 117 157]
  [ 68 118 163]
  ..., 
  [ 96 122 147]
  [ 95 122 148]
  [ 94 124 151]]

 ..., 
 [[ 59  94 128]
  [ 48  75 102]
  [ 62  92 119]
  ..., 
  [ 27  43  59]
  [ 20  36  52]
  [ 21  30  50]]

 [[ 64 100 134]
  [ 50  77 104]
  [ 61  91 117]
  ..., 
  [ 34  50  67]
  [ 22  37  53]
  [ 20  30  48]]

 [[ 96 131 165]
  [ 57  83 110]
  [ 58  85 116]
  ..., 
  [ 16  31  50]
  [ 24  41  53]
  [ 20  30  48]]]",1
"[[[ 66 120 161]
  [ 71 124 166]
  [ 66 119 162]
  ..., 
  [ 91 115 143]
  [ 88 111 140]
  [107 133 160]]

 [[ 67 120 163]
  [ 66 117 162]
  [ 70 120 166]
  ..., 
  [ 95 121 145]
  [ 86 110 136]
  [ 99 128 155]]

 [[ 65 118 161]
  [ 67 118 163]
  [ 66 115 163]
  ..., 
  [ 95 116 146]
  [ 95 117 146]
  [101 130 157]]

 ..., 
 [[107 161 208]
  [ 49  72 104]
  [ 47  74 101]
  ..., 
  [ 39  55  72]
  [ 24  39  56]
  [ 22  33  48]]

 [[109 165 213]
  [ 68  99 132]
  [ 54  83 110]
  ..., 
  [ 29  43  65]
  [ 26  40  59]
  [ 20  32  50]]

 [[108 165 212]
  [ 82 121 153]
  [ 58  88 114]
  ..., 
  [ 27  41  62]
  [ 24  35  55]
  [ 22  33  49]]]",1
"[[[ 69 127 172]
  [ 65 123 166]
  [ 67 121 162]
  ..., 
  [ 94 118 142]
  [102 125 150]
  [105 128 154]]

 [[ 64 114 160]
  [ 73 123 168]
  [ 74 126 167]
  ..., 
  [ 95 119 143]
  [ 96 119 144]
  [107 130 156]]

 [[ 68 117 165]
  [ 71 120 166]
  [ 71 123 164]
  ..., 
  [ 93 117 141]
  [ 97 120 145]
  [104 127 153]]

 ..., 
 [[ 99 165 215]
  [ 96 151 190]
  [ 64  88 116]
  ..., 
  [ 22  36  55]
  [ 26  33  54]
  [ 25  36  50]]

 [[102 168 217]
  [ 99 162 207]
  [ 61  93 122]
  ..., 
  [ 25  39  62]
  [ 22  33  52]
  [ 22  32  50]]

 [[101 167 216]
  [100 165 216]
  [ 53  93 128]
  ..., 
  [ 30  38  67]
  [ 23  38  63]
  [ 20  29  49]]]",1
"[[[ 63 114 157]
  [ 63 113 157]
  [ 67 118 161]
  ..., 
  [ 90 114 138]
  [ 88 112 138]
  [106 130 154]]

 [[ 58 107 155]
  [ 58 108 151]
  [ 66 115 159]
  ..., 
  [ 87 114 135]
  [101 125 146]
  [104 128 151]]

 [[ 60 111 153]
  [ 66 117 160]
  [ 64 115 158]
  ..., 
  [ 93 119 136]
  [ 98 122 142]
  [109 131 160]]

 ..., 
 [[ 99 166 211]
  [ 98 164 209]
  [ 60  88 118]
  ..., 
  [ 25  39  57]
  [ 24  35  57]
  [ 23  33  50]]

 [[ 98 164 213]
  [ 99 163 213]
  [ 81 125 163]
  ..., 
  [ 42  54  82]
  [ 26  36  62]
  [ 21  31  48]]

 [[101 167 215]
  [100 161 209]
  [107 157 201]
  ..., 
  [ 22  37  62]
  [ 22  35  57]
  [ 21  31  48]]]",1
"[[[ 58 100 142]
  [ 55  99 138]
  [ 61 104 144]
  ..., 
  [101 123 141]
  [105 126 146]
  [102 123 145]]

 [[ 68 112 153]
  [ 62 107 147]
  [ 53  96 135]
  ..., 
  [ 98 119 141]
  [ 98 119 141]
  [100 121 143]]

 [[ 59 101 144]
  [ 55 100 139]
  [ 60 103 142]
  ..., 
  [ 88 108 134]
  [ 99 119 143]
  [102 123 145]]

 ..., 
 [[103 160 205]
  [107 162 199]
  [ 64  90 115]
  ..., 
  [ 25  40  66]
  [ 25  38  60]
  [ 20  29  44]]

 [[104 163 208]
  [103 161 201]
  [ 70 102 127]
  ..., 
  [ 20  32  60]
  [ 21  33  51]
  [ 19  29  47]]

 [[101 162 206]
  [102 164 206]
  [ 83 122 156]
  ..., 
  [ 22  34  59]
  [ 30  39  59]
  [ 24  34  52]]]",1
"[[[ 55 105 147]
  [ 53 100 141]
  [ 58 102 143]
  ..., 
  [ 97 121 143]
  [ 96 120 140]
  [106 130 154]]

 [[ 53 103 145]
  [ 53  99 140]
  [ 62 109 147]
  ..., 
  [ 94 118 140]
  [ 96 120 141]
  [108 131 157]]

 [[ 50 102 139]
  [ 55 101 142]
  [ 56 103 141]
  ..., 
  [ 89 113 135]
  [100 124 145]
  [102 124 152]]

 ..., 
 [[108 159 193]
  [ 66  90 117]
  [ 53  76  98]
  ..., 
  [ 26  39  61]
  [ 22  37  54]
  [ 18  28  45]]

 [[103 162 203]
  [ 74 101 128]
  [ 58  81 103]
  ..., 
  [ 19  32  54]
  [ 20  35  50]
  [ 19  29  46]]

 [[104 163 212]
  [ 82 112 140]
  [ 62  83 105]
  ..., 
  [ 20  34  53]
  [ 23  38  55]
  [ 19  30  44]]]",1
"[[[ 61 107 148]
  [ 56 103 144]
  [ 54 103 143]
  ..., 
  [108 132 156]
  [106 134 161]
  [102 132 159]]

 [[ 56  99 141]
  [ 58 105 145]
  [ 62 111 149]
  ..., 
  [104 129 155]
  [100 128 155]
  [114 143 170]]

 [[ 55 104 141]
  [ 62 109 147]
  [ 59 108 146]
  ..., 
  [105 130 156]
  [ 98 126 153]
  [103 132 159]]

 ..., 
 [[ 61  84 112]
  [ 59  84 111]
  [ 63  88 115]
  ..., 
  [ 33  47  65]
  [ 14  26  45]
  [ 23  33  50]]

 [[ 81 102 130]
  [ 54  78 106]
  [ 61  86 112]
  ..., 
  [ 30  42  64]
  [ 22  35  53]
  [ 22  32  48]]

 [[ 81  99 128]
  [ 54  77 104]
  [ 65  90 116]
  ..., 
  [ 22  36  59]
  [ 25  36  55]
  [ 20  30  47]]]",1
"[[[ 57 108 151]
  [ 52 102 145]
  [ 52 102 144]
  ..., 
  [163 230 255]
  [163 233 254]
  [165 237 255]]

 [[ 61 112 154]
  [ 55 107 148]
  [ 57 107 149]
  ..., 
  [155 218 248]
  [160 223 253]
  [166 236 255]]

 [[ 53 105 146]
  [ 54 106 147]
  [ 48  98 140]
  ..., 
  [129 178 210]
  [148 205 237]
  [156 211 250]]

 ..., 
 [[ 55  79 106]
  [ 58  80 110]
  [ 54  77 103]
  ..., 
  [ 18  32  54]
  [ 30  39  62]
  [ 16  23  43]]

 [[ 58  83 111]
  [ 58  82 111]
  [ 49  71  99]
  ..., 
  [ 26  40  62]
  [ 21  32  52]
  [ 23  33  51]]

 [[ 56  80 105]
  [ 66  92 120]
  [ 47  71  99]
  ..., 
  [ 21  38  57]
  [ 19  33  48]
  [ 20  30  47]]]",1
"[[[ 55 107 148]
  [ 58 110 151]
  [ 54 104 146]
  ..., 
  [164 238 255]
  [164 238 255]
  [164 238 255]]

 [[ 55 107 148]
  [ 55 103 145]
  [ 61 109 151]
  ..., 
  [161 237 255]
  [163 238 255]
  [164 238 255]]

 [[ 59 111 152]
  [ 59 103 146]
  [ 65 112 154]
  ..., 
  [161 237 255]
  [161 237 255]
  [161 237 255]]

 ..., 
 [[ 63  87 117]
  [ 59  81 109]
  [ 60  85 112]
  ..., 
  [ 20  35  54]
  [ 27  37  60]
  [ 16  23  43]]

 [[ 75  99 127]
  [ 51  74 101]
  [ 64  88 116]
  ..., 
  [ 24  38  60]
  [ 24  39  48]
  [ 19  29  46]]

 [[ 65  89 117]
  [ 57  78 108]
  [ 65  87 115]
  ..., 
  [ 22  37  55]
  [ 13  29  45]
  [ 24  34  51]]]",1
"[[[ 54 106 147]
  [ 56 108 149]
  [ 46  98 139]
  ..., 
  [164 238 255]
  [164 238 255]
  [164 238 255]]

 [[ 52 104 145]
  [ 53 105 145]
  [ 50 101 141]
  ..., 
  [161 237 255]
  [162 237 255]
  [164 238 255]]

 [[ 56 107 150]
  [ 61 111 154]
  [ 50 100 142]
  ..., 
  [160 236 254]
  [161 237 255]
  [162 238 255]]

 ..., 
 [[ 46  68  96]
  [ 65  86 116]
  [ 61  89 116]
  ..., 
  [ 24  38  56]
  [ 26  39  60]
  [ 25  35  53]]

 [[ 36  58  86]
  [ 63  86 116]
  [ 62  90 120]
  ..., 
  [ 23  37  56]
  [ 20  33  54]
  [ 17  27  44]]

 [[ 52  74 102]
  [ 56  79 111]
  [ 60  89 120]
  ..., 
  [ 20  34  52]
  [ 22  34  54]
  [ 16  26  43]]]",1
"[[[ 50 101 144]
  [ 51 102 144]
  [ 49  97 139]
  ..., 
  [164 239 255]
  [164 240 255]
  [163 240 255]]

 [[ 48 100 141]
  [ 54 106 147]
  [ 55 105 147]
  ..., 
  [163 237 255]
  [163 238 255]
  [162 239 255]]

 [[ 45  97 138]
  [ 49 101 142]
  [ 61 111 153]
  ..., 
  [161 237 255]
  [161 237 255]
  [160 236 254]]

 ..., 
 [[ 57  80 112]
  [ 68  90 120]
  [ 68  92 120]
  ..., 
  [ 14  20  33]
  [ 29  39  57]
  [ 25  39  62]]

 [[ 51  75 105]
  [ 65  89 118]
  [ 73  97 125]
  ..., 
  [ 10  16  29]
  [ 26  37  53]
  [ 31  46  69]]

 [[ 41  67  97]
  [ 59  86 115]
  [ 63  87 115]
  ..., 
  [ 12  18  31]
  [ 24  37  54]
  [ 23  39  62]]]",1
"[[[ 62 115 158]
  [ 61 112 159]
  [ 59 110 153]
  ..., 
  [181 255 255]
  [181 255 255]
  [181 255 255]]

 [[ 68 121 164]
  [ 64 113 161]
  [ 79 128 176]
  ..., 
  [179 255 254]
  [179 255 254]
  [179 255 254]]

 [[ 72 125 168]
  [ 79 130 176]
  [ 65 117 163]
  ..., 
  [179 255 254]
  [179 255 254]
  [179 255 254]]

 ..., 
 [[120 165 209]
  [111 162 205]
  [115 152 191]
  ..., 
  [ 14  21  36]
  [ 29  40  58]
  [ 27  39  67]]

 [[121 171 216]
  [112 163 205]
  [ 92 124 159]
  ..., 
  [ 23  30  47]
  [ 29  39  63]
  [ 28  40  68]]

 [[ 95 134 181]
  [ 84 119 158]
  [ 62  85 117]
  ..., 
  [ 18  23  38]
  [ 24  36  57]
  [ 33  46  67]]]",1
"[[[ 73 125 172]
  [ 72 124 171]
  [ 64 114 160]
  ..., 
  [196 253 255]
  [197 254 255]
  [198 254 255]]

 [[ 70 122 168]
  [ 69 122 165]
  [ 75 127 168]
  ..., 
  [194 254 254]
  [195 254 255]
  [196 253 255]]

 [[ 71 123 169]
  [ 67 120 161]
  [ 74 126 167]
  ..., 
  [194 254 254]
  [195 254 255]
  [196 253 255]]

 ..., 
 [[129 168 212]
  [124 163 206]
  [113 148 188]
  ..., 
  [ 18  26  43]
  [ 27  38  54]
  [ 34  51  76]]

 [[123 162 206]
  [120 157 201]
  [116 152 192]
  ..., 
  [ 22  29  44]
  [ 22  34  50]
  [ 32  50  73]]

 [[119 161 204]
  [120 161 203]
  [ 99 133 167]
  ..., 
  [ 16  23  38]
  [ 16  27  41]
  [ 32  52  74]]]",1
"[[[ 69 119 161]
  [ 56 105 146]
  [ 56 105 145]
  ..., 
  [195 255 255]
  [197 255 255]
  [199 255 255]]

 [[ 60 111 151]
  [ 60 108 149]
  [ 64 112 154]
  ..., 
  [195 255 255]
  [197 255 255]
  [199 255 255]]

 [[ 63 114 154]
  [ 62 110 151]
  [ 65 113 155]
  ..., 
  [193 255 255]
  [196 255 255]
  [199 255 255]]

 ..., 
 [[121 161 197]
  [109 143 177]
  [105 135 164]
  ..., 
  [ 15  19  30]
  [ 23  31  45]
  [ 32  46  64]]

 [[118 155 193]
  [ 99 135 169]
  [106 136 165]
  ..., 
  [ 16  22  33]
  [ 22  29  43]
  [ 34  45  65]]

 [[120 156 196]
  [110 146 180]
  [ 92 122 151]
  ..., 
  [ 14  22  34]
  [ 15  21  36]
  [ 34  45  63]]]",1
"[[[ 62 107 145]
  [ 63 107 144]
  [ 62 106 143]
  ..., 
  [195 255 255]
  [197 255 255]
  [199 255 255]]

 [[ 66 111 148]
  [ 64 109 145]
  [ 66 110 147]
  ..., 
  [195 255 255]
  [197 255 255]
  [199 255 255]]

 [[ 61 107 141]
  [ 66 112 146]
  [ 62 106 143]
  ..., 
  [195 255 255]
  [197 255 255]
  [199 255 255]]

 ..., 
 [[124 160 198]
  [117 151 188]
  [104 135 174]
  ..., 
  [ 22  28  39]
  [ 21  28  40]
  [ 30  41  55]]

 [[121 158 196]
  [121 156 191]
  [101 132 167]
  ..., 
  [ 19  25  36]
  [ 12  20  30]
  [ 31  42  56]]

 [[118 155 193]
  [118 151 183]
  [ 71  95 127]
  ..., 
  [ 15  21  32]
  [ 17  25  35]
  [ 34  45  59]]]",1
"[[[ 68 109 142]
  [ 66 107 139]
  [ 64 105 137]
  ..., 
  [199 255 255]
  [201 255 255]
  [203 255 255]]

 [[ 64 105 137]
  [ 68 109 138]
  [ 65 105 134]
  ..., 
  [199 255 255]
  [201 254 255]
  [202 253 255]]

 [[ 64 105 137]
  [ 65 106 135]
  [ 68 108 137]
  ..., 
  [199 255 255]
  [201 254 255]
  [202 253 255]]

 ..., 
 [[124 162 194]
  [122 159 195]
  [123 154 185]
  ..., 
  [ 57  67  96]
  [ 49  63  86]
  [ 27  40  57]]

 [[111 143 173]
  [ 85 111 144]
  [ 76 100 126]
  ..., 
  [ 46  52  75]
  [ 40  49  67]
  [ 39  49  63]]

 [[ 74  98 130]
  [ 71  88 115]
  [ 73  90 111]
  ..., 
  [ 41  45  60]
  [ 49  55  70]
  [ 39  49  66]]]",1
"[[[ 59  99 127]
  [ 64 107 131]
  [ 63 104 129]
  ..., 
  [203 255 255]
  [205 255 255]
  [205 255 255]]

 [[ 63 103 131]
  [ 69 111 136]
  [ 61 102 127]
  ..., 
  [202 253 255]
  [205 255 255]
  [205 255 255]]

 [[ 64 104 132]
  [ 64 105 132]
  [ 70 110 139]
  ..., 
  [202 253 255]
  [204 254 255]
  [202 253 255]]

 ..., 
 [[118 165 197]
  [111 162 190]
  [117 158 180]
  ..., 
  [ 58  61  72]
  [ 77  80  95]
  [102 111 131]]

 [[114 166 198]
  [119 170 197]
  [ 82 114 136]
  ..., 
  [ 77  80  91]
  [ 78  81  94]
  [100 109 129]]

 [[116 170 203]
  [107 157 183]
  [ 83 106 128]
  ..., 
  [ 78  75  87]
  [ 79  81  96]
  [ 72  79  99]]]",1
"[[[ 63 104 129]
  [ 62 102 127]
  [ 69 106 132]
  ..., 
  [203 255 255]
  [203 255 255]
  [203 255 255]]

 [[ 63 104 129]
  [ 60 100 125]
  [ 63 104 127]
  ..., 
  [202 253 255]
  [202 253 255]
  [202 253 255]]

 [[ 61 102 127]
  [ 57  97 122]
  [ 61 101 126]
  ..., 
  [202 253 255]
  [202 253 255]
  [202 253 255]]

 ..., 
 [[111 161 189]
  [111 163 190]
  [114 164 187]
  ..., 
  [ 75  88  98]
  [ 71  72  81]
  [ 86  83  99]]

 [[117 165 193]
  [117 168 195]
  [112 161 187]
  ..., 
  [ 56  72  84]
  [ 68  68  79]
  [ 89  86 102]]

 [[116 163 191]
  [109 158 186]
  [115 162 190]
  ..., 
  [ 29  40  54]
  [ 64  66  80]
  [ 82  79  94]]]",1
"[[[ 66 107 132]
  [ 55  96 121]
  [ 59 103 126]
  ..., 
  [203 255 255]
  [203 255 255]
  [203 255 255]]

 [[ 53  93 118]
  [ 63 104 129]
  [ 57 101 124]
  ..., 
  [202 253 255]
  [202 253 255]
  [202 253 255]]

 [[ 63 103 128]
  [ 60 101 126]
  [ 61 105 128]
  ..., 
  [202 253 255]
  [202 253 255]
  [202 253 255]]

 ..., 
 [[111 161 189]
  [113 161 188]
  [108 158 181]
  ..., 
  [ 81 122 131]
  [ 82 126 137]
  [ 92 138 150]]

 [[108 158 186]
  [112 159 186]
  [111 159 185]
  ..., 
  [ 76 119 128]
  [ 77 126 134]
  [ 86 133 141]]

 [[102 152 182]
  [114 159 190]
  [111 157 188]
  ..., 
  [ 85 126 135]
  [ 88 128 137]
  [111 144 155]]]",1
